,device_brand,5g,internal_memory,ram,battery,price
1258,11,0,128.0,4.0,3340.0,30256
1259,11,0,32.0,4.0,3020.0,27466
1260,11,0,64.0,4.0,3400.0,27652
1261,11,0,128.0,4.0,5000.0,31000
1262,11,0,512.0,4.0,4500.0,36456
1263,11,0,64.0,4.0,5100.0,29388
1264,11,0,32.0,4.0,3020.0,26102
1265,11,0,32.0,4.0,3020.0,26288
1266,11,0,32.0,4.0,4000.0,27466
1267,11,0,32.0,4.0,4000.0,29016
1268,11,0,32.0,4.0,4000.0,29202
1269,11,0,16.0,4.0,3020.0,24800
1270,11,0,128.0,4.0,3750.0,32798
1271,11,0,32.0,4.0,3400.0,30504
1272,11,0,256.0,4.0,4200.0,37820
1273,11,0,128.0,4.0,5000.0,30256
1274,11,0,256.0,4.0,4200.0,34038
1275,11,0,128.0,4.0,4000.0,30380
1276,11,0,32.0,4.0,5100.0,28644
1277,11,0,64.0,4.0,7500.0,32426
1278,11,0,128.0,4.0,4000.0,28086
1279,11,0,64.0,4.0,3750.0,29264
1280,11,0,64.0,4.0,3400.0,30070
1281,11,0,128.0,4.0,3340.0,29822
1282,11,0,128.0,4.0,3750.0,30628
1283,11,0,16.0,4.0,3020.0,24986
1284,11,0,32.0,4.0,2280.0,24738
1285,11,0,32.0,4.0,3000.0,27342
1286,11,0,16.0,4.0,3000.0,25358
1287,11,0,256.0,4.0,4000.0,34224
1288,11,0,64.0,4.0,4000.0,29140
1289,11,0,64.0,4.0,3400.0,29078
1290,11,0,32.0,4.0,3000.0,28644
1291,11,0,32.0,4.0,3000.0,26536
1292,11,0,32.0,4.0,3000.0,27962
1293,11,0,16.0,4.0,3000.0,27900
1294,11,0,64.0,4.0,4000.0,29574
1295,11,0,64.0,4.0,7500.0,30814
1296,11,0,32.0,4.0,7500.0,30256
1297,11,0,32.0,4.0,5100.0,28582
1298,11,0,64.0,4.0,3000.0,27776
1299,11,0,128.0,4.0,3340.0,30070
1300,11,0,256.0,4.0,4000.0,28954
1301,11,0,128.0,4.0,4000.0,31806
1302,11,0,64.0,4.0,4000.0,26412
1303,11,0,64.0,4.0,3340.0,27838
1304,11,0,16.0,4.0,3020.0,27342
1305,11,0,32.0,4.0,4000.0,28768
1306,11,0,16.0,4.0,4800.0,30070
1307,11,0,32.0,4.0,4800.0,29822
1308,11,0,16.0,4.0,6660.0,28892
1309,11,0,64.0,4.0,3340.0,31310
1310,11,0,64.0,4.0,2950.0,27652
1311,11,0,16.0,4.0,2200.0,27466
1312,11,0,32.0,4.0,4800.0,28086
1313,11,0,16.0,4.0,3340.0,26102
1314,11,0,16.0,4.0,4000.0,27156
1315,11,0,16.0,4.0,3000.0,27032
1316,11,0,16.0,4.0,3000.0,25668
1317,11,0,32.0,4.0,2200.0,25668
1318,11,0,128.0,4.0,3750.0,27280
1319,11,0,32.0,4.0,3200.0,25296
1320,11,0,64.0,4.0,3000.0,27280
1321,11,0,16.0,4.0,3000.0,25978
1322,11,0,16.0,4.0,3020.0,29078
1323,11,0,128.0,4.0,4000.0,28706
1324,11,0,256.0,4.0,4000.0,35898
1325,11,0,64.0,4.0,4000.0,28954
1326,11,0,16.0,4.0,4100.0,25854
1327,11,0,32.0,4.0,5100.0,30566
1328,11,0,32.0,4.0,3340.0,30070
1329,11,0,32.0,4.0,3020.0,28458
1330,11,0,16.0,4.0,6660.0,30194
1331,11,0,32.0,4.0,4360.0,29512
1332,11,0,16.0,4.0,4100.0,25358
1333,11,0,64.0,4.0,3340.0,30876
1334,11,0,16.0,4.0,4100.0,27156
1335,11,0,16.0,4.0,4360.0,28892
1336,11,0,32.0,4.0,2100.0,22878
1337,11,0,32.0,4.0,2200.0,25482
1338,11,0,16.0,4.0,4000.0,25854
1339,11,0,64.0,4.0,3400.0,26536
1340,11,0,32.0,4.0,3000.0,27404
1341,11,0,16.0,4.0,6660.0,30628
1342,11,0,16.0,4.0,2200.0,28334
1343,11,0,32.0,4.0,4000.0,30194
1344,11,0,32.0,4.0,3000.0,28396
1345,11,0,16.0,4.0,4000.0,26970
1346,11,0,32.0,4.0,3450.0,28024
1347,11,0,32.0,4.0,2200.0,28396
1348,11,0,32.0,4.0,2200.0,25730
1349,11,0,16.0,4.0,2200.0,25544
1350,11,0,16.0,4.0,4800.0,29946
1351,11,0,32.0,4.0,2000.0,24366
1352,11,0,16.0,4.0,2000.0,24862
1353,11,0,16.0,4.0,2200.0,27652
1354,11,0,16.0,4.0,2200.0,26660
1355,11,0,64.0,4.0,4360.0,31558
1356,11,0,16.0,4.0,2680.0,29264
1357,11,0,32.0,4.0,2200.0,24986
1358,11,0,16.0,4.0,5000.0,28396
1359,11,0,16.0,4.0,2000.0,25358
1360,11,0,16.0,4.0,1950.0,24862
1361,11,0,16.0,4.0,1750.0,21700
1362,11,0,16.0,4.0,1350.0,23126
1363,11,0,32.0,4.0,3500.0,27218
1364,11,0,64.0,4.0,4100.0,31558
1365,11,0,32.0,4.0,4800.0,27838
1366,11,0,32.0,4.0,4800.0,28148
1367,11,0,32.0,4.0,4100.0,26784
1368,11,0,32.0,4.0,2000.0,24614
1369,11,0,16.0,4.0,2000.0,23126
1370,11,0,16.0,4.0,3000.0,29760
1371,11,0,16.0,4.0,4100.0,27032
1372,11,0,16.0,4.0,2000.0,26846
1373,11,0,16.0,4.0,1500.0,21948
1374,11,0,16.0,4.0,2500.0,26660
1375,11,0,32.0,4.0,2000.0,27342
1376,11,0,16.0,4.0,2300.0,25916
1377,11,0,16.0,4.0,2100.0,23994
1378,11,0,32.0,4.0,6600.0,30318
1379,11,0,32.0,4.0,2000.0,27032
1380,11,0,16.0,4.0,2000.0,24118
1381,11,0,32.0,4.0,4800.0,28272
1382,11,0,16.0,4.0,5000.0,31310
1383,11,0,16.0,4.0,1750.0,22010
1384,11,0,16.0,4.0,4100.0,27466
1385,11,0,16.0,4.0,2000.0,25792
1386,11,0,16.0,4.0,4050.0,30132
1387,11,0,16.0,4.0,1350.0,19530
1388,11,0,256.0,0.25,1350.0,18724
1389,11,0,32.0,4.0,2400.0,26350
1390,11,0,16.0,4.0,1730.0,21514
1391,11,0,32.0,4.0,1700.0,22196
1392,11,0,32.0,4.0,2150.0,24242
1393,11,0,16.0,4.0,2150.0,24614
1394,11,0,16.0,4.0,1975.0,20522
1395,11,0,16.0,4.0,1700.0,25668
1396,11,0,32.0,4.0,4100.0,27032
1397,11,0,32.0,4.0,2000.0,24986
1398,11,0,16.0,4.0,1730.0,22940
1399,11,0,16.0,4.0,1650.0,24428
1400,11,0,512.0,0.25,1700.0,20026
1401,11,0,16.0,4.0,2420.0,24490
1402,11,0,32.0,4.0,2150.0,22940
1403,11,0,16.0,4.0,1950.0,27032
1404,11,0,16.0,4.0,1730.0,24924
1405,11,0,16.0,4.0,1950.0,23684
1406,11,0,32.0,4.0,4050.0,28458
1407,11,0,32.0,4.0,3000.0,29450
1408,11,0,16.0,4.0,1700.0,23436
1409,11,0,32.0,4.0,6600.0,31310
1410,11,0,16.0,4.0,2500.0,24366
1411,11,0,32.0,4.0,4450.0,27032
1412,11,0,16.0,4.0,2100.0,24304
1413,11,0,16.0,4.0,1700.0,21452
1414,11,0,32.0,4.0,2000.0,26288
1415,11,0,16.0,4.0,2000.0,22630
1416,11,0,16.0,4.0,2000.0,20460
1417,11,0,16.0,4.0,2000.0,25234
1418,11,0,16.0,4.0,2000.0,27776
1419,11,0,16.0,4.0,2000.0,28086
1420,11,0,16.0,4.0,2300.0,26288
1421,11,0,16.0,4.0,1350.0,21514
1422,11,0,16.0,4.0,1625.0,20026
1423,11,0,16.0,4.0,1800.0,22196
1424,11,0,16.0,4.0,1625.0,27838
1425,11,0,16.0,4.0,1625.0,28458
1426,11,0,512.0,0.25,1625.0,19716
1427,11,0,512.0,0.25,1625.0,18786
1428,11,0,16.0,4.0,1625.0,26288
1429,11,0,16.0,4.0,1625.0,26598
1430,11,0,16.0,4.0,1625.0,22940
1431,11,0,16.0,4.0,1400.0,21824
1432,11,0,16.0,4.0,1625.0,19716
1433,11,0,16.0,4.0,1625.0,20894
1434,11,0,16.0,4.0,1625.0,22878
1435,11,0,16.0,4.0,1625.0,20708
1436,11,0,0.01,0.25,1450.0,19158
1437,11,0,256.0,0.25,1625.0,25544
1438,11,0,256.0,0.25,1625.0,24800
1439,11,0,16.0,4.0,1625.0,21576
1440,11,0,16.0,4.0,2000.0,27528
1441,11,0,16.0,4.0,1625.0,20708
1442,11,0,16.0,4.0,3100.0,28458
1443,11,0,16.0,4.0,3100.0,26908
1444,11,0,16.0,4.0,2500.0,28024
1445,11,0,32.0,4.0,3020.0,26908
1446,11,0,16.0,4.0,2620.0,26660
1447,11,0,16.0,4.0,3000.0,28148
1448,11,0,32.0,4.0,2500.0,26412
1449,11,0,16.0,4.0,2900.0,27094
1450,11,0,16.0,4.0,2500.0,26660
1451,11,0,32.0,4.0,2560.0,26412
1452,11,0,32.0,4.0,2200.0,26040
1453,11,0,32.0,4.0,2500.0,25792
1454,11,0,32.0,4.0,4000.0,24304
1455,11,0,32.0,4.0,1950.0,23808
1456,11,0,32.0,4.0,3000.0,25482
1457,11,0,32.0,4.0,2100.0,25854
1458,11,0,16.0,4.0,2000.0,24552
1459,11,0,32.0,4.0,2100.0,24800
1460,11,0,16.0,4.0,1800.0,22382
1461,11,0,16.0,4.0,1700.0,22878
1462,11,0,16.0,4.0,2000.0,23932
1463,11,0,16.0,4.0,2000.0,24800
1464,11,0,16.0,4.0,2000.0,27156
1465,11,0,512.0,0.25,1500.0,17856
1466,11,0,512.0,0.25,1400.0,17608
1467,11,0,512.0,0.25,1400.0,16926
1468,11,0,1024.0,4.0,1400.0,18414
1469,11,0,16.0,4.0,2000.0,24304
1470,11,0,16.0,4.0,2000.0,23746
1471,11,0,16.0,4.0,2000.0,23870
1472,11,0,16.0,4.0,2000.0,26846
1473,11,0,16.0,4.0,1500.0,20956
1474,11,0,512.0,0.25,1500.0,19344
1475,11,0,16.0,4.0,1400.0,22506
1476,11,0,16.0,4.0,2000.0,24366
1477,11,0,32.0,4.0,4000.0,29636
1478,11,0,64.0,4.0,4070.0,30318
1479,11,0,32.0,4.0,3000.0,28024
1480,11,0,64.0,4.0,4070.0,30876
1481,11,0,64.0,4.0,3100.0,28458
1482,11,0,32.0,4.0,3000.0,29388
1483,11,0,32.0,4.0,3000.0,26350
1484,11,0,64.0,4.0,3400.0,29388
1485,11,0,32.0,4.0,3000.0,27156
1486,11,0,64.0,4.0,3300.0,27404
1487,11,0,64.0,4.0,5180.0,29574
1488,11,0,64.0,4.0,3500.0,28148
1489,11,0,128.0,4.0,3300.0,29884
1490,11,0,512.0,4.0,3350.0,32054
1491,11,0,64.0,4.0,3350.0,29016
1492,11,0,64.0,4.0,3500.0,27590
1493,11,0,64.0,4.0,4050.0,26908
1494,11,0,64.0,4.0,3300.0,28768
1495,11,0,64.0,4.0,3760.0,28582
1496,11,0,16.0,4.0,4000.0,27342
1497,11,0,32.0,4.0,3000.0,27156
1498,11,0,32.0,4.0,3000.0,26784
1499,11,0,128.0,4.0,3000.0,30008
1500,11,0,32.0,4.0,3000.0,26536
1501,11,0,16.0,4.0,3500.0,25048
1502,11,0,16.0,4.0,3500.0,24738
1503,11,0,32.0,4.0,4000.0,26474
1504,11,0,32.0,4.0,4000.0,27342
1505,11,0,64.0,4.0,4000.0,27776
1506,11,0,64.0,4.0,7000.0,30938
1507,11,0,16.0,4.0,7000.0,29450
1508,11,0,64.0,4.0,4850.0,29202
1509,11,0,16.0,4.0,4850.0,28272
1510,11,0,16.0,4.0,4250.0,29202
1511,11,0,64.0,4.0,3100.0,31124
1512,11,0,16.0,4.0,2300.0,26412
1513,11,0,16.0,4.0,2300.0,23002
1514,11,0,32.0,4.0,2000.0,22754
1515,11,0,32.0,4.0,2000.0,21948
1516,11,0,64.0,4.0,5100.0,28954
1517,11,0,32.0,4.0,4000.0,30070
1518,11,0,32.0,4.0,4000.0,26660
1519,11,0,16.0,4.0,3000.0,28954
1520,11,0,32.0,4.0,9300.0,30442
1521,11,0,16.0,4.0,1700.0,22630
1522,11,0,16.0,4.0,3500.0,25606
1523,11,0,32.0,4.0,2750.0,24614
1524,11,0,32.0,4.0,4050.0,28830
1525,11,0,32.0,4.0,4050.0,27528
1526,11,0,64.0,4.0,4050.0,29450
1527,11,0,64.0,4.0,3500.0,27590
1528,11,0,32.0,4.0,2300.0,25234
1529,11,0,128.0,4.0,3100.0,30008
1530,11,0,64.0,4.0,7000.0,30256
1531,11,0,16.0,4.0,4290.0,27466
1532,11,0,32.0,4.0,3450.0,25668
1533,11,0,16.0,4.0,2750.0,25854
1534,11,0,16.0,4.0,2750.0,26102
1535,11,0,16.0,4.0,2900.0,25544
1536,11,0,32.0,4.0,4900.0,26784
1537,11,0,32.0,4.0,3500.0,28458
1538,11,0,16.0,4.0,2750.0,25358
1539,11,0,16.0,4.0,2700.0,27652
1540,11,0,16.0,4.0,3300.0,27900
1541,11,0,16.0,4.0,3300.0,25854
1542,11,0,32.0,4.0,3500.0,29884
1543,11,0,32.0,4.0,2300.0,24180
1544,11,0,64.0,4.0,3150.0,33666
1545,11,0,16.0,4.0,6200.0,29202
1546,11,0,32.0,4.0,2000.0,23064
1547,11,0,16.0,4.0,4250.0,28396
1548,11,0,32.0,4.0,3500.0,26660
1549,11,0,32.0,4.0,5000.0,29884
1550,11,0,16.0,4.0,2300.0,27962
1551,11,0,32.0,4.0,2300.0,25730
1552,11,0,16.0,4.0,4000.0,26288
1553,11,0,32.0,4.0,2420.0,29450
1554,11,0,64.0,4.0,4100.0,27962
1555,11,0,32.0,4.0,2000.0,22568
1556,11,0,16.0,4.0,2250.0,23436
1557,11,0,16.0,4.0,2300.0,23436
1558,11,0,64.0,4.0,4000.0,29884
1559,11,0,32.0,4.0,2150.0,29574
1560,11,0,16.0,4.0,2300.0,24056
1561,11,0,16.0,4.0,1500.0,21452
1562,11,0,16.0,4.0,3000.0,27528
1563,11,0,32.0,4.0,3000.0,27838
1564,11,0,16.0,4.0,2900.0,28148
1565,11,0,32.0,4.0,2900.0,25792
1566,11,0,32.0,4.0,4000.0,26226
1567,11,0,16.0,4.0,7000.0,29016
1568,11,0,32.0,4.0,4290.0,27962
1569,11,0,16.0,4.0,4000.0,27404
1570,11,0,16.0,4.0,3450.0,25544
1571,11,0,32.0,4.0,3450.0,24552
1572,11,0,32.0,4.0,3450.0,26412
1573,11,0,32.0,4.0,2300.0,25606
1574,11,0,32.0,4.0,4000.0,27466
1575,11,0,32.0,4.0,2410.0,27156
1576,11,0,16.0,4.0,2300.0,22754
1577,11,0,32.0,4.0,3300.0,27838
1578,11,0,32.0,4.0,2500.0,27156
1579,11,0,32.0,4.0,2500.0,26722
1580,11,0,16.0,4.0,1500.0,21762
1581,11,0,16.0,4.0,2300.0,27466
1582,11,0,32.0,4.0,2150.0,25916
1583,11,0,32.0,4.0,2000.0,25482
1584,11,0,16.0,4.0,9600.0,32364
1585,11,0,16.0,4.0,6400.0,27776
1586,11,0,16.0,4.0,4290.0,28086
1587,11,0,32.0,4.0,2300.0,27280
1588,11,0,32.0,4.0,3000.0,29202
1589,11,0,16.0,4.0,2500.0,25606
1590,11,0,32.0,4.0,4000.0,30814
1591,11,0,16.0,4.0,2500.0,28334
1592,11,0,32.0,4.0,2000.0,25544
1593,11,0,32.0,4.0,3000.0,24490
1594,11,0,32.0,4.0,2500.0,26288
1595,11,0,16.0,4.0,2000.0,24180
1596,11,0,16.0,4.0,1300.0,20212
1597,11,0,16.0,4.0,2000.0,21080
1598,11,0,16.0,4.0,6340.0,28582
1599,11,0,32.0,4.0,4200.0,28644
1600,11,0,32.0,4.0,3450.0,26226
1601,11,0,32.0,4.0,3500.0,25606
1602,11,0,16.0,4.0,9000.0,29884
1603,11,0,16.0,4.0,4000.0,26040
1604,11,0,16.0,4.0,2000.0,25048
1605,11,0,32.0,4.0,3000.0,25296
1606,11,0,32.0,4.0,2500.0,23560
1607,11,0,32.0,4.0,2250.0,26474
1608,11,0,32.0,4.0,3000.0,25358
1609,11,0,32.0,4.0,2000.0,26412
1610,11,0,16.0,4.0,3000.0,31496
1611,11,0,16.0,4.0,9000.0,30566
1612,11,0,16.0,4.0,6000.0,28396
1613,11,0,16.0,4.0,2500.0,21948
1614,11,0,16.0,4.0,2000.0,27590
1615,11,0,16.0,4.0,3450.0,26598
1616,11,0,16.0,4.0,2250.0,26598
1617,11,0,16.0,4.0,2000.0,24428
1618,11,0,16.0,4.0,4000.0,26040
1619,11,0,16.0,4.0,2000.0,27652
1620,11,0,16.0,4.0,1500.0,22196
1621,11,0,512.0,0.25,1300.0,19716
1622,11,0,16.0,4.0,2250.0,26846
1623,11,0,16.0,4.0,3500.0,28706
1624,11,0,16.0,4.0,3500.0,26288
1625,11,0,16.0,4.0,2500.0,29264
1626,11,0,16.0,4.0,2250.0,24428
1627,11,0,16.0,4.0,3550.0,27466
1628,11,0,16.0,4.0,2250.0,23188
1629,11,0,16.0,4.0,2000.0,24056
1630,11,0,16.0,4.0,2000.0,24676
1631,11,0,512.0,0.25,1500.0,22010
1632,11,0,16.0,4.0,2000.0,26536
1633,11,0,128.0,4.0,4000.0,34844
1634,11,0,128.0,4.0,3500.0,33666
1635,11,0,64.0,4.0,3000.0,28644
1636,11,0,64.0,4.0,3300.0,31000
1637,11,0,32.0,4.0,3000.0,28024
1638,11,0,64.0,4.0,3300.0,32116
1639,11,0,32.0,4.0,3000.0,29822
1640,11,0,32.0,4.0,3300.0,28396
1641,11,0,64.0,4.0,3300.0,30504
1642,11,0,128.0,4.0,3300.0,31992
1643,11,0,64.0,4.0,3000.0,27962
1644,11,0,128.0,4.0,3000.0,28086
1645,11,0,256.0,4.0,3300.0,33480
1646,11,0,32.0,4.0,3000.0,26350
1647,11,0,32.0,4.0,3000.0,28706
1648,11,0,128.0,4.0,3300.0,31434
1649,11,0,32.0,4.0,3000.0,28706
1650,11,0,64.0,4.0,3000.0,25916
1651,11,0,32.0,4.0,3000.0,28210
1652,11,0,32.0,4.0,4100.0,27528
1653,11,0,32.0,4.0,3300.0,27528
1654,11,0,16.0,4.0,4500.0,25606
1655,11,0,32.0,4.0,3080.0,29698
1656,11,0,16.0,4.0,3200.0,27466
1657,11,0,16.0,4.0,2800.0,24614
1658,11,0,16.0,4.0,2660.0,26412
1659,11,0,16.0,4.0,2800.0,27032
1660,11,0,16.0,4.0,2500.0,27094
1661,11,0,16.0,4.0,2500.0,25234
1662,11,0,32.0,4.0,2500.0,26288
1663,11,0,32.0,4.0,2100.0,23746
1664,11,0,32.0,4.0,2660.0,31744
1665,11,0,32.0,4.0,3200.0,30380
1666,11,0,16.0,4.0,2100.0,24552
1667,11,0,16.0,4.0,2800.0,27962
1668,11,0,16.0,4.0,2800.0,25358
1669,11,0,32.0,4.0,3000.0,29264
1670,11,0,16.0,4.0,2660.0,27280
1671,11,0,16.0,4.0,4800.0,29512
1672,11,0,16.0,4.0,4100.0,27404
1673,11,0,16.0,4.0,2100.0,25048
1674,11,0,16.0,4.0,2900.0,27962
1675,11,0,16.0,4.0,3000.0,26040
1676,11,0,32.0,4.0,1900.0,22568
1677,11,0,32.0,4.0,1940.0,22878
1678,11,0,32.0,4.0,2800.0,27032
1679,11,0,32.0,4.0,2800.0,29450
1680,11,0,16.0,4.0,2520.0,26722
1681,11,0,16.0,4.0,2300.0,27838
1682,11,0,32.0,4.0,2125.0,26288
1683,11,0,16.0,4.0,3000.0,28272
1684,11,0,16.0,4.0,2300.0,25420
1685,11,0,32.0,4.0,2125.0,26226
1686,11,0,32.0,4.0,1940.0,24924
1687,11,0,16.0,4.0,3000.0,27466
1688,11,0,16.0,4.0,3000.0,27714
1689,11,0,32.0,4.0,3000.0,29512
1690,11,0,16.0,4.0,2700.0,25854
1691,11,0,16.0,4.0,2050.0,27528
1692,11,0,16.0,4.0,7400.0,29450
1693,11,0,32.0,4.0,4200.0,27280
1694,11,0,16.0,4.0,1700.0,22382
1695,11,0,32.0,4.0,1900.0,21700
1696,11,0,32.0,4.0,2540.0,24180
1697,11,0,32.0,4.0,2300.0,24676
1698,11,0,32.0,0.25,950.0,23746
1699,11,0,32.0,4.0,2540.0,26226
1700,11,0,32.0,4.0,3000.0,30504
1701,11,0,32.0,4.0,3000.0,28706
1702,11,0,32.0,4.0,3000.0,25916
1703,11,0,32.0,4.0,3000.0,28024
1704,11,0,16.0,4.0,2610.0,25792
1705,11,0,32.0,4.0,2540.0,24428
1706,11,0,32.0,4.0,2100.0,24924
1707,11,0,32.0,4.0,1900.0,22568
1708,11,0,16.0,4.0,1900.0,23126
1709,11,0,16.0,4.0,3000.0,28210
1710,11,0,16.0,4.0,2100.0,21266
1711,11,0,32.0,4.0,2460.0,23188
1712,11,0,16.0,4.0,1820.0,24738
1713,11,0,32.0,4.0,3000.0,27342
1714,11,0,32.0,4.0,3000.0,25482
1715,11,0,16.0,4.0,2100.0,24614
1716,11,0,16.0,4.0,1540.0,20336
1717,11,0,16.0,4.0,1700.0,23436
1718,11,0,32.0,4.0,3000.0,29202
1719,11,0,32.0,4.0,2540.0,23622
1720,11,0,16.0,4.0,1900.0,22506
1721,11,0,16.0,4.0,4200.0,26598
1722,11,0,32.0,4.0,3200.0,25916
1723,11,0,32.0,4.0,2610.0,25606
1724,11,0,16.0,4.0,4000.0,27776
1725,11,0,16.0,4.0,1900.0,20274
1726,11,0,16.0,4.0,1540.0,20956
1727,11,0,32.0,4.0,3200.0,29636
1728,11,0,32.0,4.0,3000.0,29698
1729,11,0,32.0,4.0,2540.0,26536
1730,11,0,32.0,4.0,2540.0,24862
1731,11,0,16.0,4.0,2100.0,24924
1732,11,0,32.0,4.0,3000.0,28086
1733,11,0,16.0,4.0,3000.0,27342
1734,11,0,32.0,4.0,3000.0,23312
1735,11,0,16.0,4.0,8000.0,31248
1736,11,0,16.0,4.0,8000.0,29760
1737,11,0,16.0,4.0,4200.0,26784
1738,11,0,32.0,4.0,4000.0,26350
1739,11,0,16.0,4.0,2540.0,23312
1740,11,0,32.0,4.0,2440.0,26784
1741,11,0,16.0,4.0,2100.0,24676
1742,11,0,16.0,4.0,4600.0,29016
1743,11,0,16.0,4.0,2440.0,20770
1744,11,0,32.0,4.0,2440.0,26412
1745,11,0,32.0,4.0,2440.0,25234
1746,11,0,32.0,4.0,2440.0,22258
1747,11,0,32.0,4.0,2540.0,23932
1748,11,0,32.0,4.0,2540.0,25668
1749,11,0,16.0,4.0,2100.0,21328
1750,11,0,16.0,4.0,2100.0,23374
1751,11,0,16.0,4.0,2540.0,19964
1752,11,0,16.0,4.0,2540.0,18848
1753,11,0,16.0,4.0,3200.0,26536
1754,11,0,16.0,4.0,1540.0,22754
1755,11,0,16.0,4.0,2460.0,26970
1756,11,0,32.0,4.0,3140.0,29450
1757,11,0,16.0,4.0,2300.0,26288
1758,11,0,32.0,4.0,3500.0,26226
1759,11,0,16.0,4.0,1540.0,24056
1760,11,0,32.0,4.0,3140.0,26474
1761,11,0,32.0,4.0,3140.0,28148
1762,11,0,16.0,4.0,1540.0,19096
1763,11,0,16.0,4.0,4600.0,28582
1764,11,0,16.0,4.0,3000.0,25358
1765,11,0,32.0,4.0,2150.0,24924
1766,11,0,32.0,4.0,2460.0,27404
1767,11,0,16.0,4.0,2280.0,26846
1768,11,0,16.0,4.0,1700.0,21514
1769,11,0,16.0,4.0,1700.0,21638
1770,11,0,16.0,4.0,1540.0,20398
1771,11,0,16.0,4.0,2460.0,23622
1772,11,0,32.0,4.0,2460.0,28024
1773,11,0,32.0,4.0,2540.0,26660
1774,11,0,16.0,4.0,2460.0,26226
1775,11,0,32.0,4.0,2150.0,24242
1776,11,0,16.0,4.0,3140.0,29760
1777,11,0,16.0,4.0,2460.0,23870
1778,11,0,16.0,4.0,2460.0,23188
1779,11,0,16.0,4.0,1700.0,24242
1780,11,0,16.0,4.0,1700.0,20274
1781,11,0,16.0,4.0,1540.0,22940
1782,11,0,16.0,4.0,1540.0,21080
1783,11,0,16.0,4.0,1540.0,20336
1784,11,0,16.0,4.0,1700.0,18228
1785,11,0,128.0,4.0,1500.0,24428
1786,11,0,64.0,4.0,4000.0,30070
1787,11,0,32.0,4.0,3000.0,27962
1788,11,0,16.0,4.0,3000.0,25792
1789,11,0,64.0,4.0,3600.0,28520
1790,11,0,128.0,4.0,3210.0,29264
1791,11,0,64.0,4.0,3100.0,28024
1792,11,0,32.0,4.0,3200.0,26412
1793,11,0,64.0,4.0,3100.0,30814
1794,11,0,128.0,4.0,3010.0,29016
1795,11,0,256.0,4.0,3570.0,30566
1796,11,0,16.0,4.0,3070.0,27652
1797,11,0,32.0,4.0,3300.0,25978
1798,11,0,64.0,4.0,3500.0,28892
1799,11,0,64.0,4.0,3000.0,28148
1800,11,0,64.0,4.0,3000.0,30938
1801,11,0,64.0,4.0,3360.0,29884
1802,11,0,32.0,4.0,3000.0,27466
1803,11,0,32.0,4.0,3070.0,26598
1804,11,0,16.0,4.0,4000.0,28086
1805,11,0,64.0,4.0,3500.0,32240
1806,11,0,64.0,4.0,3000.0,31062
1807,11,0,16.0,4.0,3235.0,24428
1808,11,0,64.0,4.0,3400.0,27094
1809,11,0,16.0,4.0,3000.0,25234
1810,11,0,16.0,4.0,3060.0,27900
1811,11,0,64.0,4.0,3400.0,31744
1812,11,0,16.0,4.0,3150.0,26660
1813,11,0,32.0,4.0,2760.0,25172
1814,11,0,32.0,4.0,3260.0,25730
1815,11,0,64.0,4.0,3060.0,31744
1816,11,0,32.0,4.0,3060.0,25978
1817,11,0,64.0,4.0,3060.0,29822
1818,11,0,32.0,4.0,3060.0,28272
1819,11,0,32.0,4.0,3060.0,27590
1820,11,0,32.0,4.0,3060.0,25730
1821,11,0,32.0,4.0,3060.0,25420
1822,11,0,32.0,4.0,2560.0,30504
1823,11,0,32.0,4.0,3060.0,28210
1824,11,0,16.0,4.0,3140.0,27404
1825,11,0,32.0,4.0,3050.0,30008
1826,11,0,16.0,4.0,3095.0,24862
1827,11,0,16.0,4.0,3150.0,29698
1828,11,0,16.0,4.0,3095.0,28272
1830,11,0,32.0,4.0,2500.0,27156
1833,11,0,16.0,4.0,2400.0,29016
1834,11,0,16.0,4.0,4000.0,26102
1835,11,0,32.0,4.0,4000.0,27404
1836,11,0,16.0,4.0,1300.0,19344
1837,11,0,128.0,4.0,3200.0,29698
1838,11,0,32.0,4.0,1800.0,24056
1839,11,0,32.0,4.0,3000.0,24862
1840,11,0,32.0,4.0,4000.0,24614
1841,11,0,32.0,4.0,1800.0,23560
1842,11,0,32.0,4.0,1800.0,23498
1843,11,0,32.0,4.0,1600.0,23746
1844,11,0,32.0,4.0,2000.0,25110
1845,11,0,16.0,4.0,2000.0,24428
1846,11,0,32.0,4.0,3000.0,24986
1847,11,0,32.0,4.0,2000.0,23002
1848,11,0,32.0,4.0,2500.0,25916
1849,11,0,16.0,4.0,2500.0,26598
1850,11,0,32.0,4.0,1750.0,24180
1851,11,0,16.0,4.0,2500.0,25668
1852,11,0,16.0,4.0,3000.0,28272
1853,11,0,32.0,4.0,3000.0,27528
1854,11,0,32.0,4.0,3000.0,26784
1855,11,0,16.0,4.0,2100.0,25482
1856,11,0,16.0,4.0,2500.0,27404
1857,11,0,32.0,4.0,2000.0,24986
1858,11,0,16.0,4.0,2500.0,27094
1859,11,0,16.0,4.0,2000.0,24552
1860,11,0,16.0,4.0,2900.0,27714
1861,11,0,32.0,4.0,2820.0,27280
1862,11,0,32.0,4.0,2500.0,24738
1863,11,0,16.0,4.0,1200.0,19716
1864,11,0,32.0,4.0,2800.0,26908
1865,11,0,16.0,4.0,2000.0,28334
1866,11,0,32.0,4.0,4000.0,23684
1867,11,0,16.0,4.0,2260.0,25792
